group
12
12
12
12
12
12
12
12
11
11
11
11
11
11
16
16
16
16
16
16
12
12
12
16
12
16
16
16
16
16
16
12
12
12
16
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
8
7
8
8
8
8
8
8
8
8
8
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
1
1
1
1
1
1
1
1
1
1
1
1
1
5
9
9
13
13
9
13
8
5
9
9
9
1
5
5
5
5
5
5
5
5
5
9
9
9
9
9
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
7
7
7
7
7
7
7
7
7
7
5
5
5
5
5
11
11
11
11
11
11
11
5
5
5
5
11
11
11
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
14
14
14
14
14
15
15
15
15
15
15
15
15
15
15
15
15
15
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
15
15
15
14
14
14
14
14
14
15
14
15
15
14
15
15
15
10
10
10
10
10
10
10
9
10
10
10
10
10
10
10
10
10
10
10
10
10
14
14
14
14
14
10
10
11
10
10
11
11
10
10
10
10
10
9
9
10
14
14
14
14
14
14
14
14
14
14
14
14
14
10
14
14
14
11
15
10
14
14
14
14
14
14
14
14
13
14
13
14
14
14
14
14
14
14
14
14
13
13
13
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
13
13
14
14
14
14
14
14
14
14
14
14
14
14
14
14
13
13
13
13
13
14
13
13
13
13
13
13
13
13
13
13
13
13
13
13
14
13
13
13
13
13
9
9
9
9
9
9
9
9
9
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
15
15
15
15
15
15
15
15
15
15
15
15
15
16
16
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
13
13
13
13
13
13
13
13
13
13
8
8
8
8
8
8
8
8
8
12
8
12
12
12
12
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
12
12
12
12
12
12
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
13
13
13
13
13
13
13
13
13
13
13
7
7
7
7
7
7
7
7
7
7
7
7
8
16
16
16
16
16
16
16
16
16
16
16
16
12
12
8
8
8
8
16
16
16
16
16
16
8
7
8
8
8
8
8
8
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
9
9
9
9
9
9
13
13
13
13
13
9
9
9
13
13
13
9
13
13
13
9
13
13
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
11
11
11
11
11
15
11
11
12
12
12
12
12
12
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
13
13
13
13
13
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
12
16
16
15
15
15
15
15
15
15
16
16
12
12
11
11
11
16
16
16
16
16
12
16
16
12
16
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
13
9
13
13
13
13
13
13
13
13
13
13
13
9
13
13
13
13
13
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
2
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
3
7
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
7
7
7
7
7
7
7
7
7
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
6
6
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
2
3
3
3
3
3
3
6
7
7
7
6
7
7
7
11
11
11
11
11
11
11
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
7
6
3
3
6
6
6
3
3
3
3
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
2
3
3
3
3
3
3
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
7
6
6
6
2
6
6
6
6
3
3
3
2
3
2
2
2
3
3
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
7
7
7
7
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
1
1
2
1
1
1
1
1
6
6
6
6
6
6
6
6
6
5
5
5
5
5
5
5
5
5
5
2
2
2
2
2
2
2
5
5
5
5
5
5
1
1
2
2
2
2
2
1
1
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
5
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
9
9
9
9
9
10
6
10
10
10
10
10
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
10
10
6
10
6
6
6
10
10
6
6
6
6
5
5
5
5
5
5
5
5
5
5
5
5
9
5
5
5
5
9
9
9
5
5
5
5
5
5
5
6
6
5
5
5
5
5
5
5
5
5
6
10
10
10
10
11
2
2
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
6
6
6
6
6
6
6
6
1
2
2
2
2
1
10
11
10
10
11
11
11
5
5
5
5
5
5
5
5
9
5
10
9
9
5
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
6
10
10
10
10
10
10
10
10
10
10
10
10
10
10
11
5
5
5
9
9
9
9
9
9
9
9
9
9
9
5
9
9
5
9
5
5
9
9
9
5
5
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
5
5
5
11
11
11
11
10
6
6
6
6
6
6
6
7
11
11
9
9
9
9
9
9
9
9
10
9
9
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
3
10
5
10
10
10
10
10
10
10
10
10
10
10
10
10
10
11
11
5
5
9
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
5
5
5
5
5
5
5
9
9
5
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
2
2
2
2
2
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
2
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
3
3
3
3
7
7
7
7
6
6
6
6
6
6
6
6
6
6
2
2
2
2
2
6
6
3
3
3
3
3
6
6
6
3
6
6
6
6
6
6
6
2
6
6
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
7
7
6
7
7
7
11
11
11
11
11
11
11
11
7
6
7
7
3
2
2
2
2
2
2
2
2
3
3
3
3
3
3
2
2
2
2
2
2
2
2
3
3
3
3
2
2
2
2
2
2
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
7
7
7
7
7
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
7
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
